3632.300   0.168016631505452E-04
3633.200   0.183969386853278E-04
3634.100   0.187425266631180E-04
3635.000   0.187877212738385E-04
3635.900   0.192412207979942E-04
3636.800   0.198636007553432E-04
3637.700   0.207303546631010E-04
3638.600   0.218477471207734E-04
3639.500   0.226172214752296E-04
3640.400   0.225431103899609E-04
3641.300   0.216779662878253E-04
3642.200   0.204833122552373E-04
3643.100   0.195196080312598E-04
3644.000   0.188340418389998E-04
3644.900   0.185947319550905E-04
3645.800   0.188953436008887E-04
3646.700   0.186763318197336E-04
3647.600   0.179198013938731E-04
3648.500   0.179514954652404E-04
3649.400   0.187914538400946E-04
3650.300   0.197076478798408E-04
3651.200   0.206292388611473E-04
3652.100   0.217275755858282E-04
3653.000   0.222796461457619E-04
3653.900   0.221747468458489E-04
3654.800   0.220163492485881E-04
3655.700   0.223420120164519E-04
3656.600   0.229362831305480E-04
3657.500   0.234328817896312E-04
3658.400   0.237323965848191E-04
3659.300   0.236198993661674E-04
3660.200   0.233607297559502E-04
3661.100   0.232893016800517E-04
3662.000   0.229388970183209E-04
3662.900   0.222675171244191E-04
3663.800   0.219647863559658E-04
3664.700   0.224539580813143E-04
3665.600   0.229021952691255E-04
3666.500   0.227856380661251E-04
3667.400   0.224104642256862E-04
3668.300   0.215350191865582E-04
3669.200   0.205178348551271E-04
3670.100   0.207699504244374E-04
3671.000   0.222830731217982E-04
3671.900   0.235153220273787E-04
3672.800   0.234103845286882E-04
3673.700   0.228661156143062E-04
3674.600   0.230543682846474E-04
3675.500   0.232014172070194E-04
3676.400   0.221909886022331E-04
3677.300   0.209181707759853E-04
3678.200   0.204412044695346E-04
3679.100   0.200886133825406E-04
3680.000   0.199103560589720E-04
3680.900   0.206534350581933E-04
3681.800   0.216132903005928E-04
3682.700   0.221259360841941E-04
3683.600   0.221338832488982E-04
3684.500   0.212270169868134E-04
3685.400   0.199140631593764E-04
3686.300   0.189827569556655E-04
3687.200   0.187188616109779E-04
3688.100   0.195866105059395E-04
3689.000   0.211865026358282E-04
3689.900   0.226251213462092E-04
3690.800   0.237945223489078E-04
3691.700   0.243097820202820E-04
3692.600   0.236946834775154E-04
3693.500   0.228071239689598E-04
3694.400   0.227596410695696E-04
3695.300   0.230560599447927E-04
3696.200   0.228315930144163E-04
3697.100   0.227697000809712E-04
3698.000   0.238870215980569E-04
3698.900   0.255536615441088E-04
3699.800   0.263763904513326E-04
3700.700   0.259813550655963E-04
3701.600   0.248342839768156E-04
3702.500   0.230498826567782E-04
3703.400   0.207657649298199E-04
3704.300   0.187739478860749E-04
3705.200   0.178901063918602E-04
3706.100   0.185027238330804E-04
3707.000   0.197638837562408E-04
3707.900   0.202737355721183E-04
3708.800   0.201186976482859E-04
3709.700   0.204224907065509E-04
3710.600   0.212577597267227E-04
3711.500   0.220883412112016E-04
3712.400   0.234807030210504E-04
3713.300   0.255281793215545E-04
3714.200   0.266997994913254E-04
3715.100   0.264436166617088E-04
3716.000   0.260834240179975E-04
3716.900   0.259931075561326E-04
3717.800   0.246672498178668E-04
3718.700   0.213745151995681E-04
3719.600   0.176390585693298E-04
3720.500   0.153452838276280E-04
3721.400   0.148864019138273E-04
3722.300   0.163918812177144E-04
3723.200   0.194599469978129E-04
3724.100   0.224687537411228E-04
3725.000   0.245315022766590E-04
3725.900   0.246920481004054E-04
3726.800   0.229144006880233E-04
3727.700   0.221180744119920E-04
3728.600   0.234473409364000E-04
3729.500   0.242155583691783E-04
3730.400   0.233121227211086E-04
3731.300   0.219201247091405E-04
3732.200   0.197720164578641E-04
3733.100   0.165839592227712E-04
3734.000   0.139943931571906E-04
3734.900   0.135061782202683E-04
3735.800   0.145033609442180E-04
3736.700   0.159722549142316E-04
3737.600   0.184678137884475E-04
3738.500   0.215496384043945E-04
3739.400   0.238499796978431E-04
3740.300   0.250939956458751E-04
3741.200   0.250618704740191E-04
3742.100   0.238449738390045E-04
3743.000   0.224038267333526E-04
3743.900   0.213852999877417E-04
3744.800   0.201459770323709E-04
3745.700   0.188882622751407E-04
3746.600   0.184454838745296E-04
3747.500   0.172339969140012E-04
3748.400   0.145770482049556E-04
3749.300   0.132289733301150E-04
3750.200   0.152915799844777E-04
3751.100   0.191949075087905E-04
3752.000   0.221408354263986E-04
3752.900   0.237793537962716E-04
3753.800   0.256613657256821E-04
3754.700   0.277728486253181E-04
3755.600   0.283802801277488E-04
3756.500   0.261550012510270E-04
3757.400   0.222157759708352E-04
3758.300   0.198060424736468E-04
3759.200   0.204737571039004E-04
3760.100   0.223002880375134E-04
3761.000   0.234822655329481E-04
3761.900   0.240984300035052E-04
3762.800   0.239790861087386E-04
3763.700   0.237602816923754E-04
3764.600   0.244633029069519E-04
3765.500   0.244993279920891E-04
3766.400   0.228074713959359E-04
3767.300   0.215207255678251E-04
3768.200   0.217681681533577E-04
3769.100   0.216047501453431E-04
3770.000   0.204147327167448E-04
3770.900   0.205493361136178E-04
3771.800   0.228009612328606E-04
3772.700   0.251724923145957E-04
3773.600   0.261044860963011E-04
3774.500   0.261028180830181E-04
3775.400   0.263268048001919E-04
3776.300   0.270365489996038E-04
3777.200   0.276271257462213E-04
3778.100   0.279456253338140E-04
3779.000   0.287782931991387E-04
3779.900   0.300899027934065E-04
3780.800   0.307480768242385E-04
3781.700   0.305796966131311E-04
3782.600   0.305621288134716E-04
3783.500   0.311113217321690E-04
3784.400   0.310118521156255E-04
3785.300   0.288894425466424E-04
3786.200   0.263009260379476E-04
3787.100   0.253258367592935E-04
3788.000   0.251353176281555E-04
3788.900   0.246278286795132E-04
3789.800   0.244505317823496E-04
3790.700   0.252856389124645E-04
3791.600   0.259343196375994E-04
3792.500   0.250730772677343E-04
3793.400   0.233381979342084E-04
3794.300   0.219451467273757E-04
3795.200   0.212016038858565E-04
3796.100   0.202582650672412E-04
3797.000   0.183273878064938E-04
3797.900   0.167995112860808E-04
3798.800   0.176629455381772E-04
3799.700   0.207477405638201E-04
3800.600   0.239568489632802E-04
3801.500   0.259929038293194E-04
3802.400   0.276613518508384E-04
3803.300   0.291143805952743E-04
3804.200   0.295922400255222E-04
3805.100   0.290723946818616E-04
3806.000   0.279422692983644E-04
3806.900   0.270652399194660E-04
3807.800   0.276326318271458E-04
3808.700   0.293591892841505E-04
3809.600   0.308908747683745E-04
3810.500   0.314184580929577E-04
3811.400   0.307173904730007E-04
3812.300   0.288136616291013E-04
3813.200   0.266092483798275E-04
3814.100   0.251419114647433E-04
3815.000   0.242510104726534E-04
3815.900   0.245781284320401E-04
3816.800   0.266951665253146E-04
3817.700   0.284307952824747E-04
3818.600   0.273769219347741E-04
3819.500   0.241233265114715E-04
3820.400   0.221286572923418E-04
3821.300   0.235206262004795E-04
3822.200   0.259371227002703E-04
3823.100   0.258703639701707E-04
3824.000   0.233558948821155E-04
3824.900   0.210396028705873E-04
3825.800   0.203556701308116E-04
3826.700   0.205188480322249E-04
3827.600   0.203036033781245E-04
3828.500   0.197254776139744E-04
3829.400   0.197353765543085E-04
3830.300   0.199286751012551E-04
3831.200   0.185704247996910E-04
3832.100   0.161346324603073E-04
3833.000   0.147064547491027E-04
3833.900   0.144668683788041E-04
3834.800   0.149673978739884E-04
3835.700   0.160985400725622E-04
3836.600   0.167476591741433E-04
3837.500   0.161737461894518E-04
3838.400   0.158248567458941E-04
3839.300   0.168094084074255E-04
3840.200   0.185237095138291E-04
3841.100   0.210933885682607E-04
3842.000   0.242865662585245E-04
3842.900   0.266361621470423E-04
3843.800   0.277220042335102E-04
3844.700   0.280027888948098E-04
3845.600   0.280600033875089E-04
3846.500   0.288010578515241E-04
3847.400   0.299459534289781E-04
3848.300   0.297890819638269E-04
3849.200   0.281584507320076E-04
3850.100   0.273849145742133E-04
3851.000   0.287355014734203E-04
3851.900   0.303862234432017E-04
3852.800   0.305776084132958E-04
3853.700   0.298328286589822E-04
3854.600   0.287414113699924E-04
3855.500   0.274989652098157E-04
3856.400   0.271614444500301E-04
3857.300   0.273206951533211E-04
3858.200   0.259722019109176E-04
3859.100   0.238377779169241E-04
3860.000   0.237066615227377E-04
3860.900   0.260078249993967E-04
3861.800   0.288058599835495E-04
3862.700   0.304416553262854E-04
3863.600   0.306251167785376E-04
3864.500   0.300002520816633E-04
3865.400   0.294394430966349E-04
3866.300   0.295339323201915E-04
3867.200   0.300510710076196E-04
3868.100   0.304407894873293E-04
3869.000   0.302889675367624E-04
3869.900   0.293563880404690E-04
3870.800   0.275833372143097E-04
3871.700   0.254203678196063E-04
3872.600   0.244777857005829E-04
3873.500   0.258254785876488E-04
3874.400   0.280668391496874E-04
3875.300   0.292361128231278E-04
3876.200   0.286032536678249E-04
3877.100   0.262463890976505E-04
3878.000   0.240304543694947E-04
3878.900   0.246429553953931E-04
3879.800   0.269325937551912E-04
3880.700   0.274068497674307E-04
3881.600   0.258588224824052E-04
3882.500   0.248039887082996E-04
3883.400   0.252689278568141E-04
3884.300   0.252100981015246E-04
3885.200   0.229375255003106E-04
3886.100   0.201532075152500E-04
3887.000   0.188244830496842E-04
3887.900   0.181476934812963E-04
3888.800   0.176510202436475E-04
3889.700   0.188931771845091E-04
3890.600   0.217726174014388E-04
3891.500   0.244291713897837E-04
3892.400   0.257486299233278E-04
3893.300   0.259440748777706E-04
3894.200   0.256128278124379E-04
3895.100   0.253915859502740E-04
3896.000   0.262337161984760E-04
3896.900   0.275802376563661E-04
3897.800   0.277930230367929E-04
3898.700   0.271430708380649E-04
3899.600   0.269482225121465E-04
3900.500   0.278768548014341E-04
3901.400   0.288433038804214E-04
3902.300   0.284356101474259E-04
3903.200   0.276058854069561E-04
3904.100   0.269131560344249E-04
3905.000   0.255639060924295E-04
3905.900   0.250221200985834E-04
3906.800   0.267629184236284E-04
3907.700   0.292484201054322E-04
3908.600   0.307143382087816E-04
3909.500   0.310314208036289E-04
3910.400   0.312122538161930E-04
3911.300   0.318340971716680E-04
3912.200   0.319020073220599E-04
3913.100   0.309302376990672E-04
3914.000   0.302789885608945E-04
3914.900   0.304223940474913E-04
3915.800   0.302821263176156E-04
3916.700   0.298525646940107E-04
3917.600   0.294688761641737E-04
3918.500   0.287825441773748E-04
3919.400   0.276899445452727E-04
3920.300   0.265372927970020E-04
3921.200   0.261128207057482E-04
3922.100   0.264465561485849E-04
3923.000   0.268786225205986E-04
3923.900   0.269989723165054E-04
3924.800   0.262302692135563E-04
3925.700   0.246976815105882E-04
3926.600   0.229041634156602E-04
3927.500   0.207344928639941E-04
3928.400   0.184216751222266E-04
3929.300   0.163126514962642E-04
3930.200   0.142343933475786E-04
3931.100   0.120538607006893E-04
3932.000   0.980453296506312E-05
3932.900   0.798716155259172E-05
3933.800   0.759838167141424E-05
3934.700   0.889582497620722E-05
3935.600   0.111262443169835E-04
3936.500   0.135737673190306E-04
3937.400   0.159623486979399E-04
3938.300   0.183926040335791E-04
3939.200   0.207899356610142E-04
3940.100   0.225230924115749E-04
3941.000   0.234416002058424E-04
3941.900   0.239573837461649E-04
3942.800   0.239192686422030E-04
3943.700   0.237012427533045E-04
3944.600   0.247766256507020E-04
3945.500   0.270957207249012E-04
3946.400   0.284981870208867E-04
3947.300   0.279815121757565E-04
3948.200   0.272332526947139E-04
3949.100   0.279582272924017E-04
3950.000   0.295366498903604E-04
3950.900   0.301666896120878E-04
3951.800   0.293147095362656E-04
3952.700   0.286129888991127E-04
3953.600   0.296048201562371E-04
3954.500   0.306329129671212E-04
3955.400   0.295794943667715E-04
3956.300   0.277008166449377E-04
3957.200   0.272305933322059E-04
3958.100   0.280872936855303E-04
3959.000   0.286730901279952E-04
3959.900   0.275011479970999E-04
3960.800   0.244810162257636E-04
3961.700   0.215421114262426E-04
3962.600   0.200897538888967E-04
3963.500   0.192531460925238E-04
3964.400   0.177017791429535E-04
3965.300   0.151695530803408E-04
3966.200   0.120940767374123E-04
3967.100   0.919341891858494E-05
3968.000   0.725553263691836E-05
3968.900   0.690934302838286E-05
3969.800   0.822824222268537E-05
3970.700   0.106599354694481E-04
3971.600   0.134224101202562E-04
3972.500   0.159347891894868E-04
3973.400   0.181727009476162E-04
3974.300   0.205155174626270E-04
3975.200   0.227744749281555E-04
3976.100   0.244298862526193E-04
3977.000   0.257921183219878E-04
3977.900   0.274750582320848E-04
3978.800   0.293293087452184E-04
3979.700   0.308416638290510E-04
3980.600   0.312598167511169E-04
3981.500   0.305155190289952E-04
3982.400   0.299532675853698E-04
3983.300   0.303982160403393E-04
3984.200   0.313370182993822E-04
3985.100   0.320393301080912E-04
3986.000   0.321161023748573E-04
3986.900   0.323451495205518E-04
3987.800   0.334321230184287E-04
3988.700   0.340396072715521E-04
3989.600   0.336782031808980E-04
3990.500   0.338267927872948E-04
3991.400   0.348227513313759E-04
3992.300   0.357442295353394E-04
3993.200   0.358940887963399E-04
3994.100   0.352013012161478E-04
3995.000   0.343830288329627E-04
3995.900   0.337643323291559E-04
3996.800   0.329184113070369E-04
3997.700   0.324476059176959E-04
3998.600   0.335895238094963E-04
3999.500   0.355569682142232E-04
4000.400   0.364535335393157E-04
4001.300   0.365969899576157E-04
4002.200   0.372345675714314E-04
4003.100   0.374669107259251E-04
4004.000   0.355496376869269E-04
4004.900   0.323466665577143E-04
4005.800   0.311199910356663E-04
4006.700   0.328137793985661E-04
4007.600   0.351393027813174E-04
4008.500   0.363021208613645E-04
4009.400   0.365877931471914E-04
4010.300   0.368413748219609E-04
4011.200   0.369576846424025E-04
4012.100   0.367819302482530E-04
4013.000   0.366815620509442E-04
4013.900   0.367687316611409E-04
4014.800   0.372438626072835E-04
4015.700   0.376898933609482E-04
4016.600   0.371334499504883E-04
4017.500   0.364438310498372E-04
4018.400   0.371391433873214E-04
4019.300   0.382907928724308E-04
4020.200   0.382646649086382E-04
4021.100   0.376242569473106E-04
4022.000   0.374672126781661E-04
4022.900   0.373720176867209E-04
4023.800   0.365909509127960E-04
4024.700   0.360720296157524E-04
4025.600   0.370215384464245E-04
4026.500   0.384957857022528E-04
4027.400   0.393068985431455E-04
4028.300   0.393494156014640E-04
4029.200   0.380387537006754E-04
4030.100   0.354141375282779E-04
4031.000   0.335582444677129E-04
4031.900   0.332711679220665E-04
4032.800   0.333878997480497E-04
4033.700   0.337638921337202E-04
4034.600   0.347298191627488E-04
4035.500   0.362884275091346E-04
4036.400   0.383152073482051E-04
4037.300   0.400257922592573E-04
4038.200   0.405934188165702E-04
4039.100   0.399144446419086E-04
4040.000   0.384938321076334E-04
4040.900   0.376863390556537E-04
4041.800   0.384140803362243E-04
4042.700   0.389789784094319E-04
4043.600   0.370689231203869E-04
4044.500   0.330324910464697E-04
4045.400   0.299999828712316E-04
4046.300   0.312202573695686E-04
4047.200   0.354351177520584E-04
4048.100   0.382620710297488E-04
4049.000   0.389037086279131E-04
4049.900   0.392845831811428E-04
4050.800   0.395164752262644E-04
4051.700   0.388607513741590E-04
4052.600   0.377787728211842E-04
4053.500   0.368741166312248E-04
4054.400   0.361257480108179E-04
4055.300   0.359766963811126E-04
4056.200   0.360751473635901E-04
4057.100   0.352659008058254E-04
4058.000   0.345642401953228E-04
4058.900   0.354986004822422E-04
4059.800   0.373748298443388E-04
4060.700   0.385432686016429E-04
4061.600   0.376110692741349E-04
4062.500   0.344492764270399E-04
4063.400   0.317552185151726E-04
4064.300   0.325914697896224E-04
4065.200   0.352920833393000E-04
4066.100   0.361557395081036E-04
4067.000   0.357335447915830E-04
4067.900   0.366937674698420E-04
4068.800   0.386818828701507E-04
4069.700   0.390266068279743E-04
4070.600   0.366476124327164E-04
4071.500   0.341504237439949E-04
4072.400   0.347358654835261E-04
4073.300   0.371586866094731E-04
4074.200   0.380983983632177E-04
4075.100   0.368827786587644E-04
4076.000   0.343937863362953E-04
4076.900   0.319424980261829E-04
4077.800   0.313918098981958E-04
4078.700   0.331255141645670E-04
4079.600   0.357345197699033E-04
4080.500   0.380652527383063E-04
4081.400   0.391391695302445E-04
4082.300   0.383658880309667E-04
4083.200   0.367421380360611E-04
4084.100   0.357085191353690E-04
4085.000   0.356843302142806E-04
4085.900   0.365505729860160E-04
4086.800   0.380689161829650E-04
4087.700   0.396027644455899E-04
4088.600   0.402818986913189E-04
4089.500   0.398858828702942E-04
4090.400   0.389708293369040E-04
4091.300   0.378752993128728E-04
4092.200   0.369945082638878E-04
4093.100   0.371221358363982E-04
4094.000   0.372851063730195E-04
4094.900   0.358519137080293E-04
4095.800   0.338193131028675E-04
4096.700   0.327868874592241E-04
4097.600   0.324600914609618E-04
4098.500   0.318043967126869E-04
4099.400   0.300606679957127E-04
4100.300   0.266667411779054E-04
4101.200   0.233543651120272E-04
4102.100   0.232979436987080E-04
4103.000   0.264353730017319E-04
4103.900   0.298791892419104E-04
4104.800   0.323231433867477E-04
4105.700   0.341159029630944E-04
4106.600   0.351634116668720E-04
4107.500   0.354318945028353E-04
4108.400   0.353105533577036E-04
4109.300   0.349961410393007E-04
4110.200   0.348583926097490E-04
4111.100   0.351220878656022E-04
4112.000   0.357069293386303E-04
4112.900   0.366790955013130E-04
4113.800   0.376742027583532E-04
4114.700   0.382736252504401E-04
4115.600   0.387661275453866E-04
4116.500   0.390375898859929E-04
4117.400   0.381844001822174E-04
4118.300   0.364831867045723E-04
4119.200   0.359588229912333E-04
4120.100   0.369504741684068E-04
4121.000   0.375794661522377E-04
4121.900   0.372756076103542E-04
4122.800   0.371126225218177E-04
4123.700   0.378514232579619E-04
4124.600   0.390123059332836E-04
4125.500   0.393116861232556E-04
4126.400   0.384562299586833E-04
4127.300   0.373571929230820E-04
4128.200   0.368680703104474E-04
4129.100   0.370868292520754E-04
4130.000   0.372378963220399E-04
4130.900   0.365309533663094E-04
4131.800   0.350761401932687E-04
4132.700   0.342927123710979E-04
4133.600   0.346815941156819E-04
4134.500   0.358897450496443E-04
4135.400   0.378573968191631E-04
4136.300   0.391705580113921E-04
4137.200   0.393110312870704E-04
4138.100   0.397175754187629E-04
4139.000   0.404031634388957E-04
4139.900   0.405745413445402E-04
4140.800   0.399453892896418E-04
4141.700   0.378153454221319E-04
4142.600   0.344761756423395E-04
4143.500   0.326141052937601E-04
4144.400   0.341286286129616E-04
4145.300   0.370508460036945E-04
4146.200   0.387926884286571E-04
4147.100   0.392878209822811E-04
4148.000   0.390716813853942E-04
4148.900   0.381678582925815E-04
4149.800   0.373598450096324E-04
4150.700   0.375271047232673E-04
4151.600   0.379264565708581E-04
4152.500   0.377882824977860E-04
4153.400   0.370897541870363E-04
4154.300   0.364751904271543E-04
4155.200   0.366290332749486E-04
4156.100   0.368710971088149E-04
4157.000   0.372681097360328E-04
4157.900   0.382738762709778E-04
4158.800   0.391817775380332E-04
4159.700   0.395226379623637E-04
4160.600   0.394284616049845E-04
4161.500   0.396050745621324E-04
4162.400   0.403281665057875E-04
4163.300   0.405125392717309E-04
4164.200   0.399517739424482E-04
4165.100   0.395393362850882E-04
4166.000   0.389990309486166E-04
4166.900   0.378513941541314E-04
4167.800   0.374352239305153E-04
4168.700   0.385051680495963E-04
4169.600   0.393490154237952E-04
4170.500   0.384480117645580E-04
4171.400   0.358974393748213E-04
4172.300   0.333927928295452E-04
4173.200   0.328952410200145E-04
4174.100   0.343431129294913E-04
4175.000   0.361058555427007E-04
4175.900   0.369932713510934E-04
4176.800   0.367182110494468E-04
4177.700   0.361928323400207E-04
4178.600   0.368947621609550E-04
4179.500   0.385102684958838E-04
4180.400   0.391439461964183E-04
4181.300   0.380599958589301E-04
4182.200   0.369279550795909E-04
4183.100   0.370418092643376E-04
4184.000   0.379481425625272E-04
4184.900   0.389183187508024E-04
4185.800   0.385864659619983E-04
4186.700   0.366053609468509E-04
4187.600   0.355245247192215E-04
4188.500   0.368024884664919E-04
4189.400   0.383966798835900E-04
4190.300   0.384188242605887E-04
4191.200   0.377693650079891E-04
4192.100   0.386221181543078E-04
4193.000   0.405687023885548E-04
4193.900   0.410506290791091E-04
4194.800   0.395505048800260E-04
4195.700   0.379075936507434E-04
4196.600   0.369723820767831E-04
4197.500   0.357497337972745E-04
4198.400   0.345468688465189E-04
4199.300   0.349478905263823E-04
4200.200   0.359832374670077E-04
4201.100   0.357877070200630E-04
4202.000   0.352678398485295E-04
4202.900   0.359444711648393E-04
4203.800   0.369229637726676E-04
4204.700   0.373106231563725E-04
4205.600   0.378018485207576E-04
4206.500   0.385994862881489E-04
4207.400   0.394190865335986E-04
4208.300   0.398786833102349E-04
4209.200   0.394986600440461E-04
4210.100   0.389310043829028E-04
4211.000   0.392809961340390E-04
4211.900   0.401796023652423E-04
4212.800   0.405061946366914E-04
4213.700   0.397862640966196E-04
4214.600   0.378338045265991E-04
4215.500   0.357972057827283E-04
4216.400   0.360359372280072E-04
4217.300   0.380826022592373E-04
4218.200   0.394921407860238E-04
4219.100   0.399015989387408E-04
4220.000   0.403608428314328E-04
4220.900   0.408004380005877E-04
4221.800   0.400841199734714E-04
4222.700   0.382297257601749E-04
4223.600   0.360666854248848E-04
4224.500   0.333032548951451E-04
4225.400   0.291981523332652E-04
4226.300   0.253856396739138E-04
4227.200   0.259371354331961E-04
4228.100   0.311920557578560E-04
4229.000   0.362845639756415E-04
4229.900   0.386655628972221E-04
4230.800   0.396636569348630E-04
4231.700   0.394954658986535E-04
4232.600   0.379735865863040E-04
4233.500   0.369923327525612E-04
4234.400   0.372084978152998E-04
4235.300   0.367518732673489E-04
4236.200   0.358434663212392E-04
4237.100   0.361154779966455E-04
4238.000   0.368760447599925E-04
4238.900   0.370017005479895E-04
4239.800   0.371578971680719E-04
4240.700   0.382059006369673E-04
4241.600   0.390535460610408E-04
4242.500   0.389001106668729E-04
4243.400   0.392853035009466E-04
4244.300   0.405311548092868E-04
4245.200   0.406656545237638E-04
4246.100   0.391238754673395E-04
4247.000   0.373563489119988E-04
4247.900   0.366372987627983E-04
4248.800   0.364366242138203E-04
4249.700   0.356421878677793E-04
4250.600   0.354071889887564E-04
4251.500   0.371128480765037E-04
4252.400   0.387778636650182E-04
4253.300   0.381429599656258E-04
4254.200   0.363748658855911E-04
4255.100   0.361290258297231E-04
4256.000   0.379890771000646E-04
4256.900   0.398274169128854E-04
4257.800   0.393880291085225E-04
4258.700   0.371624082617927E-04
4259.600   0.348633548128419E-04
4260.500   0.337686396960635E-04
4261.400   0.351192902598996E-04
4262.300   0.380147030227818E-04
4263.200   0.401523284381256E-04
4264.100   0.408283885917626E-04
4265.000   0.410200045735110E-04
4265.900   0.410299508075695E-04
4266.800   0.401190663978923E-04
4267.700   0.387787149520591E-04
4268.600   0.380621422664262E-04
4269.500   0.371052301488817E-04
4270.400   0.345797270711046E-04
4271.300   0.318539532599971E-04
4272.200   0.318907696055248E-04
4273.100   0.337080819008406E-04
4274.000   0.341206032317132E-04
4274.900   0.341519662470091E-04
4275.800   0.360503108822741E-04
4276.700   0.386697574867867E-04
4277.600   0.402186851715669E-04
4278.500   0.402101577492431E-04
4279.400   0.386216452170629E-04
4280.300   0.369749468518421E-04
4281.200   0.367224820365664E-04
4282.100   0.370479137927759E-04
4283.000   0.375326526409481E-04
4283.900   0.380242709070444E-04
4284.800   0.372009271814022E-04
4285.700   0.357648423232604E-04
4286.600   0.354032126779202E-04
4287.500   0.354697840521112E-04
4288.400   0.341090053552762E-04
4289.300   0.316231744363904E-04
4290.200   0.307481859636027E-04
4291.100   0.326583649439272E-04
4292.000   0.356487726094201E-04
4292.900   0.374512965208851E-04
4293.800   0.370915004168637E-04
4294.700   0.362546925316565E-04
4295.600   0.362789214705117E-04
4296.500   0.359761797881220E-04
4297.400   0.344169056916144E-04
4298.300   0.316182013193611E-04
4299.200   0.284863617707742E-04
4300.100   0.272931702056667E-04
4301.000   0.282140663330210E-04
4301.900   0.290067819150863E-04
4302.800   0.294254168693442E-04
4303.700   0.305680841847789E-04
4304.600   0.314050193992443E-04
4305.500   0.310656323563308E-04
4306.400   0.301111394946929E-04
4307.300   0.285116075247061E-04
4308.200   0.272668967227219E-04
4309.100   0.279060841421597E-04
4310.000   0.297675942420028E-04
4310.900   0.314606695610564E-04
4311.800   0.325800901919138E-04
4312.700   0.333535572281107E-04
4313.600   0.338780773745384E-04
4314.500   0.348632456734776E-04
4315.400   0.378806216758676E-04
4316.300   0.415777612943202E-04
4317.200   0.430462496296968E-04
4318.100   0.425685211666860E-04
4319.000   0.419012249039952E-04
4319.900   0.412477056670468E-04
4320.800   0.403297854063567E-04
4321.700   0.397513722418807E-04
4322.600   0.385203275072854E-04
4323.500   0.356805976480246E-04
4324.400   0.323661042784806E-04
4325.300   0.301986419799505E-04
4326.200   0.311995972879231E-04
4327.100   0.352929819200654E-04
