  # Teff/K      logg   Mass/Msun logL/Lsun
      3221      5.32   0.1014920   -2.8904
      3851      4.73   0.5183620   -1.2797
      4512      4.62   0.6480390   -0.7995
      5146      4.54   0.7451580   -0.4333
      5774      4.21   0.8813000    0.1676
      4939      3.37   0.9248890    0.7589
      4093      1.46   0.9322020    2.3487
      3267      0.03   0.9325350    3.3879
