  # Teff/K      logg   Mass/Msun logL/Lsun
      3235      5.26   0.1154020   -2.7700
      3886      4.72   0.5187880   -1.2604
      4519      4.62   0.6391280   -0.8062
      5150      4.55   0.7334390   -0.4419
      5780      4.22   0.8645310    0.1543
      4950      3.34   0.9074520    0.7880
      4119      1.47   0.9139780    2.3425
      3293      0.04   0.9143030    3.3850
