  # Teff/K      logg   Mass/Msun logL/Lsun
      3231      5.32   0.1017070   -2.8870
      3866      4.73   0.5140010   -1.2795
      4528      4.62   0.6416720   -0.8018
      5167      4.55   0.7379530   -0.4347
      5804      4.21   0.8742630    0.1755
      4969      3.40   0.9162600    0.7355
      4125      1.48   0.9240500    2.3427
      3299      0.05   0.9243880    3.3847
