  # Teff/K      logg   Mass/Msun logL/Lsun
      3240      5.33   0.1019300   -2.8838
      4126      4.67   0.5674880   -1.0675
      4957      4.59   0.6949690   -0.5723
      5832      4.21   0.8672120    0.1831
      4587      2.30   0.9150350    1.7029
      3332      0.06   0.9162560    3.3813
