  # Teff/K      logg   Mass/Msun logL/Lsun
      3162      5.20   0.1239010   -2.7151
      4461      4.60   0.7272880   -0.7521
      5698      4.19   1.0368310    0.2383
      4370      2.33   1.1075330    1.6719
      3060     -0.02   1.1093050    3.4031
