  # Teff/K      logg   Mass/Msun logL/Lsun
      3290      5.34   0.1031590   -2.8683
      4754      4.67   0.6058530   -0.7881
      6242      4.19   0.8657870    0.3248
      4940      2.61   0.9097720    1.5164
      3652      0.27   0.9123120    3.3290
